# extract-segments scp,p:/home/alb2307/speech/project/ConversationTranscription/asr/data/inputs/wav.scp exp/make_mfcc/segments.4 ark:- | compute-mfcc-feats --write-utt2dur=ark,t:exp/make_mfcc/utt2dur.4 --verbose=2 --config=conf/mfcc.conf ark:- ark:- | copy-feats --compress=true --write-num-frames=ark,t:exp/make_mfcc/utt2num_frames.4 ark:- ark,scp:/home/alb2307/speech/project/ConversationTranscription/asr/data/mfcc/raw_mfcc_inputs.4.ark,/home/alb2307/speech/project/ConversationTranscription/asr/data/mfcc/raw_mfcc_inputs.4.scp 
# Started at Sun Dec  1 16:30:08 UTC 2019
#
extract-segments scp,p:/home/alb2307/speech/project/ConversationTranscription/asr/data/inputs/wav.scp exp/make_mfcc/segments.4 ark:- 
copy-feats --compress=true --write-num-frames=ark,t:exp/make_mfcc/utt2num_frames.4 ark:- ark,scp:/home/alb2307/speech/project/ConversationTranscription/asr/data/mfcc/raw_mfcc_inputs.4.ark,/home/alb2307/speech/project/ConversationTranscription/asr/data/mfcc/raw_mfcc_inputs.4.scp 
compute-mfcc-feats --write-utt2dur=ark,t:exp/make_mfcc/utt2dur.4 --verbose=2 --config=conf/mfcc.conf ark:- ark:- 
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0125183-0126388
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0126388-0127190
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0127190-0128583
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0128583-0129004
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0129004-0130226
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0130226-0131358
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0131358-0132670
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 490 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0132670-0133814
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0133814-0134953
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0134953-0136175
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0136175-0137659
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0137659-0139091
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0139091-0139619
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0139619-0140755
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0140755-0142140
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0142140-0142549
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0142549-0143875
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 500 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0143875-0145281
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0145281-0145893
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0145893-0146874
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0146874-0148181
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0148181-0149663
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0149663-0151148
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0151148-0151825
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0151825-0152826
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0152826-0154283
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0154283-0155400
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 510 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0155400-0156361
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0156361-0157318
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0157318-0157882
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0157882-0158932
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0158932-0160361
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0160361-0161615
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0161615-0162352
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0162352-0163205
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0163205-0164348
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0164348-0165494
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 520 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0165494-0166330
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0166330-0167025
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0167025-0167902
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0167902-0168705
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0168705-0169494
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0169494-0170862
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0170862-0171839
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0171839-0172444
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0172444-0173789
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0173789-0174555
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 530 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0174555-0175860
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4705-0175860-0176243
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0000000-0000163
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0000163-0001535
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0001535-0002825
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0002825-0003465
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0003465-0004747
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0004747-0005397
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0005397-0006274
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0006274-0006958
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 540 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0006958-0008379
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0008379-0009415
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0009415-0010214
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0010214-0011078
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0011078-0012524
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0012524-0013401
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0013401-0014788
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0014788-0015303
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0015303-0016708
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0016708-0018100
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 550 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0018100-0019273
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0019273-0020515
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0020515-0021984
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0021984-0022472
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0022472-0023867
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0023867-0025274
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0025274-0026474
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0026474-0027812
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0027812-0028458
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0028458-0029892
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 560 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0029892-0030393
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0030393-0031874
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0031874-0033128
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0033128-0034628
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0034628-0035390
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0035390-0036260
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0036260-0037742
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0037742-0039009
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0039009-0039479
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0039479-0040887
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 570 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0040887-0041492
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0041492-0042517
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0042517-0043528
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0043528-0044683
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0044683-0045979
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0045979-0047325
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0047325-0048451
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0048451-0049376
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0049376-0050073
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0050073-0051188
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 580 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0051188-0052512
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0052512-0053091
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0053091-0054482
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0054482-0055532
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0055532-0056273
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0056273-0057691
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0057691-0058712
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0058712-0059863
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0059863-0061291
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0061291-0061954
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 590 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0061954-0063078
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0063078-0064341
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0064341-0064949
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0064949-0066157
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0066157-0067614
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0067614-0069011
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0069011-0069619
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0069619-0071046
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0071046-0072220
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0072220-0073408
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 600 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0073408-0074727
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0074727-0075844
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0075844-0076555
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0076555-0077651
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0077651-0078668
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0078668-0079515
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0079515-0080842
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0080842-0081423
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0081423-0082461
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0082461-0083461
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 610 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0083461-0084599
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0084599-0085988
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0085988-0087399
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0087399-0088633
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0088633-0089413
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0089413-0090680
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0090680-0091894
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0091894-0093232
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0093232-0094434
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0094434-0095309
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 620 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0095309-0096434
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0096434-0097636
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0097636-0098772
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0098772-0099430
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0099430-0100911
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0100911-0101629
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0101629-0103096
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0103096-0103907
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0103907-0105027
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0105027-0106357
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 630 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0106357-0107374
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0107374-0107998
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0107998-0109304
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0109304-0110658
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0110658-0111490
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0111490-0112800
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0112800-0114232
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0114232-0115088
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0115088-0116164
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0116164-0117156
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 640 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0117156-0118089
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0118089-0118929
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0118929-0120302
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0120302-0121168
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0121168-0122620
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0122620-0123526
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0123526-0124883
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0124883-0125261
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0125261-0126480
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0126480-0127263
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 650 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0127263-0128432
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0128432-0129129
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0129129-0130488
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0130488-0131723
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0131723-0132819
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0132819-0134039
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0134039-0134807
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0134807-0136127
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0136127-0137051
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0137051-0138234
LOG (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:181) Processed 660 utterances
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0138234-0138902
VLOG[2] (compute-mfcc-feats[5.5.516~1-a4de0]:main():compute-mfcc-feats.cc:182) Processed features for key 4721-0138902-0140243
